signal_id	file	page_guess	signal_type	excerpt	note
SIG-000159	SOURCE_CANON/step3_canonical/page-0067.txt	0067	ABRUPTE_START	dapat menimbulkan sakit perut dan murus. Lombok ada jang besar?2	first non-empty line starts with lowercase
SIG-000160	SOURCE_CANON/step3_canonical/page-0067.txt	0067	ABRUPT_END	60 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000161	SOURCE_CANON/step3_canonical/page-0067.txt	0067	HOEVEELHEID_ARTEFACT	pandjangnja 2/2 cm dan beratnja 212 gram. Kwalitas :	N12 before unit
SIG-000162	SOURCE_CANON/step3_canonical/page-0068.txt	0068	ABRUPTE_START	no. 2 punja 200 bidji tiap kg-nja.	first non-empty line starts with lowercase
SIG-000163	SOURCE_CANON/step3_canonical/page-0068.txt	0068	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 61	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000164	SOURCE_CANON/step3_canonical/page-0069.txt	0069	ABRUPTE_START	suatu ramuan berupa tjairan kental jang warnanja tjoklat tua. Ketjap	first non-empty line starts with lowercase
SIG-000165	SOURCE_CANON/step3_canonical/page-0069.txt	0069	ABRUPT_END	62 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000166	SOURCE_CANON/step3_canonical/page-0070.txt	0070	ABRUPTE_START	diambil sarinja untuk memberi warna	first non-empty line starts with lowercase
SIG-000167	SOURCE_CANON/step3_canonical/page-0070.txt	0070	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 63	last non-empty line lacks terminal punctuation
SIG-000168	SOURCE_CANON/step3_canonical/page-0071.txt	0071	ABRUPT_END	64 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000169	SOURCE_CANON/step3_canonical/page-0071.txt	0071	REFERENTIE_ZONDER_DOEL	Air minum jang baik harus memenuhi sjarat? sebagai berikut :	reference word without nearby table markers
SIG-000170	SOURCE_CANON/step3_canonical/page-0072.txt	0072	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 65	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000171	SOURCE_CANON/step3_canonical/page-0072.txt	0072	REFERENTIE_ZONDER_DOEL	tersebut diatas.	reference word without nearby table markers
SIG-000172	SOURCE_CANON/step3_canonical/page-0073.txt	0073	ABRUPTE_START	lagi tergabung dengan asam cholorogen. Gabungan ini dapat mudah	first non-empty line starts with lowercase
SIG-000173	SOURCE_CANON/step3_canonical/page-0073.txt	0073	ABRUPT_END	66 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000174	SOURCE_CANON/step3_canonical/page-0073.txt	0073	REFERENTIE_ZONDER_DOEL	gosongan batu bata. Hal jang demikian ini dapat dilihat dibawah	reference word without nearby table markers
SIG-000175	SOURCE_CANON/step3_canonical/page-0074.txt	0074	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 67	last non-empty line lacks terminal punctuation
SIG-000176	SOURCE_CANON/step3_canonical/page-0075.txt	0075	ABRUPT_END	68 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000177	SOURCE_CANON/step3_canonical/page-0075.txt	0075	REFERENTIE_ZONDER_DOEL	didjemur diatas tampah kemudian digoreng sangan .	reference word without nearby table markers
SIG-000178	SOURCE_CANON/step3_canonical/page-0076.txt	0076	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 69	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000179	SOURCE_CANON/step3_canonical/page-0076.txt	0076	REFERENTIE_ZONDER_DOEL	dibawah mikroskop. Tjoklat tidak mengganggu kesehatan dan boleh	reference word without nearby table markers
SIG-000180	SOURCE_CANON/step3_canonical/page-0077.txt	0077	ABRUPTE_START	y D A	first non-empty line starts with lowercase
SIG-000181	SOURCE_CANON/step3_canonical/page-0077.txt	0077	ABRUPT_END	7JO MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000182	SOURCE_CANON/step3_canonical/page-0077.txt	0077	KOLOM_STRUCTUUR_ONZEKER	BANDE £ KEA |	separator-like line
SIG-000183	SOURCE_CANON/step3_canonical/page-0077.txt	0077	KOLOM_STRUCTUUR_ONZEKER	i Di A |	separator-like line
SIG-000184	SOURCE_CANON/step3_canonical/page-0077.txt	0077	KOLOM_STRUCTUUR_ONZEKER	Yo 6 P i |	separator-like line
SIG-000185	SOURCE_CANON/step3_canonical/page-0078.txt	0078	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 7I	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000186	SOURCE_CANON/step3_canonical/page-0078.txt	0078	REFERENTIE_ZONDER_DOEL	manusia. Zat2 ini dalam garis besarnja ada sebagai berikut :	reference word without nearby table markers
SIG-000187	SOURCE_CANON/step3_canonical/page-0079.txt	0079	ABRUPTE_START	bentuk rantai jang bertjabang atau jang tidak bertjabang. Tepung	first non-empty line starts with lowercase
SIG-000188	SOURCE_CANON/step3_canonical/page-0079.txt	0079	ABRUPT_END	72 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000189	SOURCE_CANON/step3_canonical/page-0079.txt	0079	HOEVEELHEID_ARTEFACT	masih punja air £ 1096. Sajuran segar, jang kelihatan basah kurang	currency symbol near number
SIG-000190	SOURCE_CANON/step3_canonical/page-0080.txt	0080	ABRUPTE_START	dasar berat kering, antara lain dalam penentuan pemalsuan susu segar	first non-empty line starts with lowercase
SIG-000191	SOURCE_CANON/step3_canonical/page-0080.txt	0080	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 73	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000192	SOURCE_CANON/step3_canonical/page-0080.txt	0080	REFERENTIE_ZONDER_DOEL	kebutuhan ketiga mineral tersebut diatas telah terpenuhi.	reference word without nearby table markers
SIG-000193	SOURCE_CANON/step3_canonical/page-0081.txt	0081	ABRUPTE_START	hidjau daun. Pada umumnja buah2an dan sajuran jang warnanja	first non-empty line starts with lowercase
SIG-000194	SOURCE_CANON/step3_canonical/page-0081.txt	0081	ABRUPT_END	74 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000195	SOURCE_CANON/step3_canonical/page-0081.txt	0081	REFERENTIE_ZONDER_DOEL	pemasakan jang lama, biarpun dibawah titik didih, akan merusak	reference word without nearby table markers
SIG-000196	SOURCE_CANON/step3_canonical/page-0081.txt	0081	REFERENTIE_ZONDER_DOEL	tergolong pada "sterol”. Salah satu dari sterol ini didapat dibawah	reference word without nearby table markers
SIG-000197	SOURCE_CANON/step3_canonical/page-0082.txt	0082	ABRUPT_END	y Djagung butir segar, kuning 140 47 1.3 33.1 6 118 0.7 435 O024 8 60.0 90	last non-empty line lacks terminal punctuation
SIG-000198	SOURCE_CANON/step3_canonical/page-0082.txt	0082	HOEVEELHEID_ARTEFACT	. £ z E a 5 5 %_ p g ;_' £ 3) z	currency symbol near number
SIG-000199	SOURCE_CANON/step3_canonical/page-0083.txt	0083	ABRUPT_END	Bekatul beras 291 14.4 18.2 477 43 2535 4.5 0 1.42 0 10.7 100	last non-empty line lacks terminal punctuation
SIG-000200	SOURCE_CANON/step3_canonical/page-0084.txt	0084	ABRUPT_END	8 Tepung djagung putih 355 92 39 737 10 256 24 0 038 0 120 100	last non-empty line lacks terminal punctuation
SIG-000201	SOURCE_CANON/step3_canonical/page-0085.txt	0085	ABRUPT_END	Uwi 101 2.0 0.2 19.8 45 280 1.8 0 0.10 (9) 75 86	last non-empty line lacks terminal punctuation
SIG-000202	SOURCE_CANON/step3_canonical/page-0086.txt	0086	ABRUPT_END	3 Katjang idjo 286 30.2 15.6 30.1 196 (506) 6.9 95 0.93 0 20.0 100	last non-empty line lacks terminal punctuation
SIG-000203	SOURCE_CANON/step3_canonical/page-0086.txt	0086	HOEVEELHEID_ARTEFACT	S s se Do a $ i2 £9 z	currency symbol near number
SIG-000204	SOURCE_CANON/step3_canonical/page-0087.txt	0087	HOEVEELHEID_ARTEFACT	z a BI 8 $ 35 £5 3535 3 3	currency symbol near number
SIG-000205	SOURCE_CANON/step3_canonical/page-0088.txt	0088	ABRUPT_END	c	last non-empty line lacks terminal punctuation
SIG-000206	SOURCE_CANON/step3_canonical/page-0089.txt	0089	ABRUPT_END	Daging sapi gemuk 273 17.5 220 0 10 150 2.6 40 0.08 0 60.0 — 100	last non-empty line lacks terminal punctuation
SIG-000207	SOURCE_CANON/step3_canonical/page-0090.txt	0090	ABRUPT_END	bl	last non-empty line lacks terminal punctuation
SIG-000208	SOURCE_CANON/step3_canonical/page-0091.txt	0091	ABRUPT_END	Putih telur itik 54 11.9 0 08 21 20 0.1 0 0.01 0 88.8 100	last non-empty line lacks terminal punctuation
SIG-000209	SOURCE_CANON/step3_canonical/page-0091.txt	0091	HOEVEELHEID_ARTEFACT	z 2 z 25 £e 232 2 F	currency symbol near number
SIG-000210	SOURCE_CANON/step3_canonical/page-0092.txt	0092	ABRUPT_END	w	last non-empty line lacks terminal punctuation
SIG-000211	SOURCE_CANON/step3_canonical/page-0092.txt	0092	HOEVEELHEID_ARTEFACT	DIH 3 £ 5 s0 3 8 1 53 te ig 3	currency symbol near number
SIG-000212	SOURCE_CANON/step3_canonical/page-0093.txt	0093	ABRUPT_END	Selar segar vo 188 22 0 40 199 05 (150) 337 0 754 48	last non-empty line lacks terminal punctuation
SIG-000213	SOURCE_CANON/step3_canonical/page-0094.txt	0094	ABRUPT_END	b	last non-empty line lacks terminal punctuation
SIG-000214	SOURCE_CANON/step3_canonical/page-0098.txt	0098	ABRUPT_END	Yo	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000215	SOURCE_CANON/step3_canonical/page-0099.txt	0099	ABRUPTE_START	c mmm——— EEE———e EE—	first non-empty line starts with lowercase
SIG-000216	SOURCE_CANON/step3_canonical/page-0100.txt	0100	ABRUPTE_START	bidji m $ 103 47 2.4 19.9 45 85 25 11050 0.24 70 71.2 85	first non-empty line starts with lowercase
SIG-000217	SOURCE_CANON/step3_canonical/page-0100.txt	0100	ABRUPT_END	w	last non-empty line lacks terminal punctuation
SIG-000218	SOURCE_CANON/step3_canonical/page-0101.txt	0101	ABRUPT_END	Djeruk delima 48 0.6 0.2 12.4 23 27 0.5 20 0.04 43 86.3 62	last non-empty line lacks terminal punctuation
SIG-000219	SOURCE_CANON/step3_canonical/page-0101.txt	0101	HOEVEELHEID_ARTEFACT	£ 7. BUAH-BUAHAN	currency symbol near number
SIG-000220	SOURCE_CANON/step3_canonical/page-0101.txt	0101	HOEVEELHEID_ARTEFACT	z na 3 £ 5313 3 13 2 E%E s 3	currency symbol near number
SIG-000221	SOURCE_CANON/step3_canonical/page-0102.txt	0102	ABRUPT_END	w	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000222	SOURCE_CANON/step3_canonical/page-0103.txt	0103	ABRUPTE_START	a £	first non-empty line starts with lowercase
SIG-000223	SOURCE_CANON/step3_canonical/page-0103.txt	0103	HOEVEELHEID_ARTEFACT	£ £ s £ 5 .E - % « £e c i	currency symbol near number
SIG-000224	SOURCE_CANON/step3_canonical/page-0104.txt	0104	ABRUPT_END	N	last non-empty line lacks terminal punctuation
SIG-000225	SOURCE_CANON/step3_canonical/page-0105.txt	0105	ABRUPT_END	Minjak zaitun 902 0 100 0 0 0 0 0 0 0 ) 100	last non-empty line lacks terminal punctuation
SIG-000226	SOURCE_CANON/step3_canonical/page-0105.txt	0105	HOEVEELHEID_ARTEFACT	% z “£ 3 5 s % z na % 3) —	currency symbol near number
SIG-000227	SOURCE_CANON/step3_canonical/page-0105.txt	0105	HOEVEELHEID_ARTEFACT	3 DJENIS % % 5 £Z z z i 5 s Sg E	currency symbol near number
SIG-000228	SOURCE_CANON/step3_canonical/page-0105.txt	0105	HOEVEELHEID_ARTEFACT	3 3 £ 83 5 1 8 5 25 EEe D	currency symbol near number
SIG-000229	SOURCE_CANON/step3_canonical/page-0106.txt	0106	ABRUPT_END	$	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000230	SOURCE_CANON/step3_canonical/page-0106.txt	0106	HOEVEELHEID_ARTEFACT	AA 3 £ 5 25 3 8 $ 35 ee iEe BI	currency symbol near number
SIG-000231	SOURCE_CANON/step3_canonical/page-0106.txt	0106	KOLOM_STRUCTUUR_ONZEKER	; Setrup sirop 213 0 0 55.0 0 0 0 0 0 s| 44.0 100	separator-like line
SIG-000232	SOURCE_CANON/step3_canonical/page-0107.txt	0107	ABRUPTE_START	b ”— v	first non-empty line starts with lowercase
SIG-000233	SOURCE_CANON/step3_canonical/page-0107.txt	0107	ABRUPT_END	100 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000234	SOURCE_CANON/step3_canonical/page-0107.txt	0107	KOLOM_STRUCTUUR_ONZEKER	o. ,;"' . Mi ,' " | . P”e	separator-like line
SIG-000235	SOURCE_CANON/step3_canonical/page-0107.txt	0107	KOLOM_STRUCTUUR_ONZEKER	.. |	separator-like line
SIG-000236	SOURCE_CANON/step3_canonical/page-0107.txt	0107	REFERENTIE_ZONDER_DOEL	(Gambar Lembaga Makanan Rakjat)	reference word without nearby table markers
SIG-000237	SOURCE_CANON/step3_canonical/page-0108.txt	0108	ABRUPTE_START	a 2” , - - .	first non-empty line starts with lowercase
SIG-000238	SOURCE_CANON/step3_canonical/page-0108.txt	0108	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO IOI1	last non-empty line lacks terminal punctuation
SIG-000239	SOURCE_CANON/step3_canonical/page-0108.txt	0108	REFERENTIE_ZONDER_DOEL	(Gambar Lembaga Makanan Rakjat)	reference word without nearby table markers
SIG-000240	SOURCE_CANON/step3_canonical/page-0109.txt	0109	ABRUPT_END	IO2 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000241	SOURCE_CANON/step3_canonical/page-0110.txt	0110	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 103	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000242	SOURCE_CANON/step3_canonical/page-0110.txt	0110	KOLOM_STRUCTUUR_ONZEKER	5. lalab. |	separator-like line
SIG-000243	SOURCE_CANON/step3_canonical/page-0110.txt	0110	KOLOM_STRUCTUUR_ONZEKER	| menu jang mengandung semua zat makanan, jang dibutuhkan oleh	separator-like line
SIG-000244	SOURCE_CANON/step3_canonical/page-0111.txt	0111	ABRUPTE_START	tidak akan dapat menjiapkan masakan untuk suami dan anak?, lebih?	first non-empty line starts with lowercase
SIG-000245	SOURCE_CANON/step3_canonical/page-0111.txt	0111	ABRUPT_END	104 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000246	SOURCE_CANON/step3_canonical/page-0112.txt	0112	ABRUPT_END	. RESEP MASAKAN INDONESIA WARISAN SUKARNO I1OS	last non-empty line lacks terminal punctuation
SIG-000247	SOURCE_CANON/step3_canonical/page-0112.txt	0112	REFERENTIE_ZONDER_DOEL	Dibawah ini diberikan tjontoh2 menu untuk siang dan malam jang	reference word without nearby table markers
SIG-000248	SOURCE_CANON/step3_canonical/page-0115.txt	0115	ABRUPTE_START	asam, laos, dan salam. Menurut tjita rasa, dapat ditambahkan : terasi,	first non-empty line starts with lowercase
SIG-000249	SOURCE_CANON/step3_canonical/page-0115.txt	0115	ABRUPT_END	108 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000250	SOURCE_CANON/step3_canonical/page-0116.txt	0116	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 109	last non-empty line lacks terminal punctuation
SIG-000251	SOURCE_CANON/step3_canonical/page-0117.txt	0117	ABRUPT_END	110 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000252	SOURCE_CANON/step3_canonical/page-0119.txt	0119	ABRUPT_END	112 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000253	SOURCE_CANON/step3_canonical/page-0120.txt	0120	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 113	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000254	SOURCE_CANON/step3_canonical/page-0120.txt	0120	REFERENTIE_ZONDER_DOEL	lemak menghasilkan 9 kalori. Lemak dalam tubuh disimpan dibawah	reference word without nearby table markers
SIG-000255	SOURCE_CANON/step3_canonical/page-0121.txt	0121	ABRUPTE_START	dari sajuran dan buah2an. Terutama sajuran jang berwarna kuning	first non-empty line starts with lowercase
SIG-000256	SOURCE_CANON/step3_canonical/page-0121.txt	0121	ABRUPT_END	14 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000257	SOURCE_CANON/step3_canonical/page-0122.txt	0122	ABRUPTE_START	badan, dsb. Kebutuhan kalori dipengaruhi oleh aktivitas dan	first non-empty line starts with lowercase
SIG-000258	SOURCE_CANON/step3_canonical/page-0122.txt	0122	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 115	last non-empty line lacks terminal punctuation
SIG-000259	SOURCE_CANON/step3_canonical/page-0122.txt	0122	SCAN_VS_FYSIEK_BOEK	mempergunakan resep2 jang ada didalam buku ini dari halaman 171 s/d	paginareferentie 171 != file page 0122
SIG-000260	SOURCE_CANON/step3_canonical/page-0122.txt	0122	REFERENTIE_ZONDER_DOEL	ibu2 dipersilahkan melihat tabel I dan II dari Lembaga Makanan Rakjat.	reference word without nearby table markers
SIG-000261	SOURCE_CANON/step3_canonical/page-0123.txt	0123	ABRUPT_END	116 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000262	SOURCE_CANON/step3_canonical/page-0123.txt	0123	KOLOM_STRUCTUUR_ONZEKER	beras daging (1 potong). | sajur (1 gelas).	separator-like line
SIG-000263	SOURCE_CANON/step3_canonical/page-0124.txt	0124	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 117	last non-empty line lacks terminal punctuation
SIG-000264	SOURCE_CANON/step3_canonical/page-0124.txt	0124	REFERENTIE_ZONDER_DOEL	TABEL II. KETJUKUPAN ZAT MAKANAN JANG	reference word without nearby table markers
SIG-000265	SOURCE_CANON/step3_canonical/page-0126.txt	0126	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 119	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000266	SOURCE_CANON/step3_canonical/page-0127.txt	0127	ABRUPTE_START	keripik singkong, keripik pisang, katjang tanah jang sudah digoreng dsb.	first non-empty line starts with lowercase
SIG-000267	SOURCE_CANON/step3_canonical/page-0127.txt	0127	ABRUPT_END	120 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000268	SOURCE_CANON/step3_canonical/page-0127.txt	0127	REFERENTIE_ZONDER_DOEL	diatas masakan.	reference word without nearby table markers
SIG-000269	SOURCE_CANON/step3_canonical/page-0128.txt	0128	ABRUPTE_START	menggantung didalam uap. Air bawah kukusan didihkan untuk	first non-empty line starts with lowercase
SIG-000270	SOURCE_CANON/step3_canonical/page-0128.txt	0128	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 121	last non-empty line lacks terminal punctuation
SIG-000271	SOURCE_CANON/step3_canonical/page-0128.txt	0128	REFERENTIE_ZONDER_DOEL	Membuat masak bahan makanan langsung diatas api, bara kaju	reference word without nearby table markers
SIG-000272	SOURCE_CANON/step3_canonical/page-0128.txt	0128	REFERENTIE_ZONDER_DOEL	Sumber panas dapat ditaruh diatas dan dibawah oven. Adonan	reference word without nearby table markers
SIG-000273	SOURCE_CANON/step3_canonical/page-0129.txt	0129	ABRUPT_END	122 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000274	SOURCE_CANON/step3_canonical/page-0129.txt	0129	REFERENTIE_ZONDER_DOEL	mendidih diatas api ketjil sambil ditutup.	reference word without nearby table markers
SIG-000275	SOURCE_CANON/step3_canonical/page-0129.txt	0129	REFERENTIE_ZONDER_DOEL	b. Sajuran, setelah direbus, sisa air dituang : pantji diletakkan lagi diatas	reference word without nearby table markers
SIG-000276	SOURCE_CANON/step3_canonical/page-0130.txt	0130	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 123	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000277	SOURCE_CANON/step3_canonical/page-0131.txt	0131	ABRUPTE_START	h.-lnl“l MA E	first non-empty line starts with lowercase
SIG-000278	SOURCE_CANON/step3_canonical/page-0132.txt	0132	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 125	last non-empty line lacks terminal punctuation
